ID_CANDIDATO;REMUN_BRUTA_ANUAL_PUBLICA;REMUN_BRUTA_ANUAL_PRIVADA;RENTA_BRUTA_ANUAL_INDIV_PUBLICA;RENTA_BRUTA_ANUAL_INDIV_PRIVADA;OTROS_INGRESOS_ANUALES_PUBLICA;OTROS_INGRESOS_ANUALES_PRIVADA;TOTAL_REMUN_BRUTA_ANUAL;TOTAL_RENTA_BRUTA_ANUAL;TOTAL_OTROS_INGRESOS_ANUALES;TOTAL_GENERAL
158911;0;0;0;71985.57;0;0;0;71985.57;0;71985.57
158912;0;48000;0;0;0;0;48000;0;0;48000
158914;0;23500;0;0;0;0;23500;0;0;23500
161596;0;18000;0;0;0;0;18000;0;0;18000
161597;0;120000;0;0;0;0;120000;0;0;120000
161598;0;0;18000;0;0;0;0;18000;0;18000
157958;295606.4;0;0;0;0;62871.61;295606.4;0;62871.61;358478.01
157959;81000;0;0;0;0;0;81000;0;0;81000
157960;0;30000;0;0;0;0;30000;0;0;30000
158527;0;10000;0;0;0;0;10000;0;0;10000
158528;0;0;0;48000;0;0;0;48000;0;48000
158529;0;0;0;30000;0;0;0;30000;0;30000
158530;24000;0;0;0;0;0;24000;0;0;24000
158132;40000;0;0;0;0;0;40000;0;0;40000
158133;0;11160;0;0;39780;0;11160;0;39780;50940
158134;0;0;0;0;39780;0;0;0;39780;39780
161655;0;13550;0;0;0;0;13550;0;0;13550
161656;0;24000;0;0;0;0;24000;0;0;24000
158835;0;0;0;14150;0;0;0;14150;0;14150
158836;0;0;0;0;0;154800;0;0;154800;154800
161267;18000;0;0;0;0;0;18000;0;0;18000
161268;0;0;18000;0;0;0;0;18000;0;18000
158818;24000;0;0;0;0;0;24000;0;0;24000
158819;50094.770000000004;0;0;0;0;0;50094.77;0;0;50094.77
159094;54000;0;0;0;0;0;54000;0;0;54000
159095;0;18000;0;0;0;0;18000;0;0;18000
159096;54000;0;4320;0;0;0;54000;4320;0;58320
159083;0;0;0;48000;0;0;0;48000;0;48000
160594;0;0;0;18000;0;0;0;18000;0;18000
160595;93250;0;0;18000;0;4689.4800000000005;93250;18000;4689.48;115939.48
160581;47688;0;37104;0;0;2000;47688;37104;2000;86792
160955;0;397040;0;0;0;11772;397040;0;11772;408812
160957;15000;0;0;0;0;0;15000;0;0;15000
158540;0;0;0;24000;0;10000;0;24000;10000;34000
158541;0;0;18000;0;0;0;0;18000;0;18000
159309;0;0;0;60000;0;0;0;60000;0;60000
159310;6888;0;27722;21870;0;0;6888;49592;0;56480
159311;0;0;24000;0;0;0;0;24000;0;24000
158939;94560;0;0;0;0;0;94560;0;0;94560
159342;0;0;0;42000;0;0;0;42000;0;42000
159344;0;30000;0;0;0;0;30000;0;0;30000
161166;8000;0;0;0;0;0;8000;0;0;8000
161167;0;0;0;60000;0;0;0;60000;0;60000
160701;0;0;0;0;0;24000;0;0;24000;24000
160702;24000;18000;0;0;0;0;42000;0;0;42000
159873;20000;0;0;0;0;0;20000;0;0;20000
159874;0;14400;0;0;0;0;14400;0;0;14400
159875;32200;0;0;28000;0;0;32200;28000;0;60200
160279;0;0;0;18000;0;0;0;18000;0;18000
160280;15538;0;165443;0;0;0;15538;165443;0;180981
160281;0;0;0;26400;0;0;0;26400;0;26400
